Index         TIME             V(3)         {V(2)-V(27)}   {V(3)-(V(2)-V(27))}
1106    1.62420133e-03   -4.81647947e-01  -4.81647947e-01  0.00000000e+00   
1107    1.62629287e-03   7.79428068e-01   7.79428068e-01   0.00000000e+00   
1108    1.62838440e-03   2.03404918e+00   2.03404918e+00   0.00000000e+00   
1109    1.63047594e-03   3.27183670e+00   3.27183670e+00   0.00000000e+00   
1110    1.63256748e-03   4.48258231e+00   4.48258231e+00   0.00000000e+00   
1111    1.63465901e-03   5.65635118e+00   5.65635118e+00   0.00000000e+00   
1112    1.63675055e-03   6.78358219e+00   6.78358219e+00   0.00000000e+00   
1113    1.63884208e-03   7.85518417e+00   7.85518417e+00   0.00000000e+00   
1114    1.64093362e-03   8.86262694e+00   8.86262694e+00   0.00000000e+00   
1115    1.64302515e-03   9.79802644e+00   9.79802644e+00   0.00000000e+00   
1116    1.64511669e-03   1.06542228e+01   1.06542228e+01   0.00000000e+00   
1117    1.64720823e-03   1.14248507e+01   1.14248507e+01   0.00000000e+00   
1118    1.64929976e-03   1.21044010e+01   1.21044010e+01   0.00000000e+00   
1119    1.65139130e-03   1.26882735e+01   1.26882735e+01   0.00000000e+00   
1120    1.65348283e-03   1.31728195e+01   1.31728195e+01   0.00000000e+00   
1121    1.65557437e-03   1.35553744e+01   1.35553744e+01   0.00000000e+00   
1122    1.65766590e-03   1.38342800e+01   1.38342800e+01   0.00000000e+00   
1123    1.65975744e-03   1.40088952e+01   1.40088952e+01   0.00000000e+00   
1124    1.66184898e-03   1.40795968e+01   1.40795968e+01   0.00000000e+00   
1125    1.66394051e-03   1.40477686e+01   1.40477686e+01   0.00000000e+00   
1126    1.66603205e-03   1.39157805e+01   1.39157805e+01   0.00000000e+00   
1127    1.66812358e-03   1.36869565e+01   1.36869565e+01   0.00000000e+00   
1128    1.67021512e-03   1.33655330e+01   1.33655330e+01   0.00000000e+00   
1129    1.67230666e-03   1.29566071e+01   1.29566071e+01   0.00000000e+00   
1130    1.67439819e-03   1.24660763e+01   1.24660763e+01   0.00000000e+00   
1131    1.67648973e-03   1.19005693e+01   1.19005693e+01   0.00000000e+00   
1132    1.67858126e-03   1.12673696e+01   1.12673696e+01   0.00000000e+00   
1133    1.68067280e-03   1.05743322e+01   1.05743322e+01   0.00000000e+00   
1134    1.68276433e-03   9.82979444e+00   9.82979444e+00   0.00000000e+00   
1135    1.68485587e-03   9.04248198e+00   9.04248198e+00   0.00000000e+00   
1136    1.68694741e-03   8.22141123e+00   8.22141123e+00   0.00000000e+00   
1137    1.68903894e-03   7.37578873e+00   7.37578873e+00   0.00000000e+00   
1138    1.69113048e-03   6.51490917e+00   6.51490917e+00   0.00000000e+00   
1139    1.69322201e-03   5.64805289e+00   5.64805289e+00   0.00000000e+00   
1140    1.69531355e-03   4.78438395e+00   4.78438395e+00   0.00000000e+00   
1141    1.69740508e-03   3.93285016e+00   3.93285016e+00   0.00000000e+00   
1142    1.69949662e-03   3.10208581e+00   3.10208581e+00   0.00000000e+00   
1143    1.70158816e-03   2.30031851e+00   2.30031851e+00   0.00000000e+00   
1144    1.70367969e-03   1.53528094e+00   1.53528094e+00   0.00000000e+00   
1145    1.70577123e-03   8.14128536e-01   8.14128536e-01   0.00000000e+00   
1146    1.70736213e-03   2.99011144e-01   2.99011144e-01   0.00000000e+00   
1147    1.70804736e-03   8.67827704e-02   8.67827704e-02   0.00000000e+00   
1148    1.70843313e-03   -3.00337752e-02  -3.00337752e-02  0.00000000e+00   
1149    1.70866665e-03   -9.97940250e-02  -9.97940250e-02  0.00000000e+00   
1150    1.70890017e-03   -1.68828102e-01  -1.68828102e-01  0.00000000e+00   
1151    1.70913369e-03   -2.37128969e-01  -2.37128969e-01  0.00000000e+00   
1152    1.70960073e-03   -3.71503547e-01  -3.71503547e-01  0.00000000e+00   
1153    1.71006777e-03   -5.02863979e-01  -5.02863979e-01  0.00000000e+00   
1154    1.71053480e-03   -6.31158532e-01  -6.31158532e-01  0.00000000e+00   
1155    1.71100184e-03   -7.56337548e-01  -7.56337548e-01  0.00000000e+00   
1156    1.71146888e-03   -8.78353467e-01  -8.78353467e-01  0.00000000e+00   
1157    1.71240295e-03   -1.11271640e+00  -1.11271640e+00  0.00000000e+00   
1158    1.71333703e-03   -1.33390968e+00  -1.33390968e+00  0.00000000e+00   
1159    1.71427110e-03   -1.54163057e+00  -1.54163057e+00  0.00000000e+00   
1160    1.71520518e-03   -1.73561184e+00  -1.73561184e+00  0.00000000e+00   
1161    1.71613925e-03   -1.91562225e+00  -1.91562225e+00  0.00000000e+00   
1162    1.71707333e-03   -2.08146693e+00  -2.08146693e+00  0.00000000e+00   
1163    1.71800740e-03   -2.23298771e+00  -2.23298771e+00  0.00000000e+00   
1164    1.71894148e-03   -2.37006337e+00  -2.37006337e+00  0.00000000e+00   
1165    1.71987555e-03   -2.49260978e+00  -2.49260978e+00  0.00000000e+00   
1166    1.72080963e-03   -2.60057994e+00  -2.60057994e+00  0.00000000e+00   
1167    1.72174370e-03   -2.69396399e+00  -2.69396399e+00  0.00000000e+00   
1168    1.72267778e-03   -2.77278911e+00  -2.77278911e+00  0.00000000e+00   
1169    1.72361185e-03   -2.83711931e+00  -2.83711931e+00  0.00000000e+00   
1170    1.72454593e-03   -2.88705517e+00  -2.88705517e+00  0.00000000e+00   
1171    1.72548000e-03   -2.92273349e+00  -2.92273349e+00  0.00000000e+00   
1172    1.72641408e-03   -2.94432682e+00  -2.94432682e+00  0.00000000e+00   
1173    1.72734815e-03   -2.95204299e+00  -2.95204299e+00  0.00000000e+00   
1174    1.72828223e-03   -2.94612448e+00  -2.94612448e+00  0.00000000e+00   
1175    1.72921630e-03   -2.92684776e+00  -2.92684776e+00  0.00000000e+00   
1176    1.73015038e-03   -2.89452251e+00  -2.89452251e+00  0.00000000e+00   
1177    1.73108445e-03   -2.84949080e+00  -2.84949080e+00  0.00000000e+00   
1178    1.73201853e-03   -2.79212622e+00  -2.79212622e+00  0.00000000e+00   
1179    1.73295260e-03   -2.72283285e+00  -2.72283285e+00  0.00000000e+00   
1180    1.73388668e-03   -2.64204427e+00  -2.64204427e+00  0.00000000e+00   
1181    1.73482075e-03   -2.55022239e+00  -2.55022239e+00  0.00000000e+00   
1182    1.73575483e-03   -2.44785635e+00  -2.44785635e+00  0.00000000e+00   
1183    1.73668890e-03   -2.33546121e+00  -2.33546121e+00  0.00000000e+00   
1184    1.73762298e-03   -2.21357669e+00  -2.21357669e+00  0.00000000e+00   
1185    1.73855705e-03   -2.08276586e+00  -2.08276586e+00  0.00000000e+00   
1186    1.73949113e-03   -1.94361363e+00  -1.94361363e+00  0.00000000e+00   
1187    1.74042520e-03   -1.79672541e+00  -1.79672541e+00  0.00000000e+00   
1188    1.74135928e-03   -1.64272555e+00  -1.64272555e+00  0.00000000e+00   
1189    1.74229335e-03   -1.48225581e+00  -1.48225581e+00  0.00000000e+00   
1190    1.74322743e-03   -1.31597378e+00  -1.31597378e+00  0.00000000e+00   
1191    1.74416150e-03   -1.14455125e+00  -1.14455125e+00  0.00000000e+00   
1192    1.74509558e-03   -9.68672599e-01  -9.68672599e-01  0.00000000e+00   
1193    1.74602965e-03   -7.89033080e-01  -7.89033080e-01  0.00000000e+00   
1194    1.74789780e-03   -4.21296655e-01  -4.21296655e-01  0.00000000e+00   
1195    1.74976595e-03   -4.70565918e-02  -4.70565918e-02  0.00000000e+00   
1196    1.75163410e-03   3.27909034e-01   3.27909034e-01   0.00000000e+00   
1197    1.75350225e-03   6.97815067e-01   6.97815067e-01   0.00000000e+00   
1198    1.75537040e-03   1.05692572e+00   1.05692572e+00   0.00000000e+00   
1199    1.75723855e-03   1.39961057e+00   1.39961057e+00   0.00000000e+00   
1200    1.75910670e-03   1.72039959e+00   1.72039959e+00   0.00000000e+00   
1201    1.76097485e-03   2.01403680e+00   2.01403680e+00   0.00000000e+00   
1202    1.76284300e-03   2.27553185e+00   2.27553185e+00   0.00000000e+00   
1203    1.76471115e-03   2.50020938e+00   2.50020938e+00   0.00000000e+00   
1204    1.76657930e-03   2.68375536e+00   2.68375536e+00   0.00000000e+00   
1205    1.76844745e-03   2.82226032e+00   2.82226032e+00   0.00000000e+00   
1206    1.77031560e-03   2.91225879e+00   2.91225879e+00   0.00000000e+00   
1207    1.77218375e-03   2.95076483e+00   2.95076483e+00   0.00000000e+00   
1208    1.77405190e-03   2.93530314e+00   2.93530314e+00   0.00000000e+00   
1209    1.77592005e-03   2.86393559e+00   2.86393559e+00   0.00000000e+00   
1210    1.77778820e-03   2.73528289e+00   2.73528289e+00   0.00000000e+00   
1211    1.77945946e-03   2.57097167e+00   2.57097167e+00   0.00000000e+00   
1212    1.78113073e-03   2.35998458e+00   2.35998458e+00   0.00000000e+00   
1213    1.78280199e-03   2.10252330e+00   2.10252330e+00   0.00000000e+00   
1214    1.78447326e-03   1.79916993e+00   1.79916993e+00   0.00000000e+00   
1215    1.78593861e-03   1.49618106e+00   1.49618106e+00   0.00000000e+00   
1216    1.78740397e-03   1.15952889e+00   1.15952889e+00   0.00000000e+00   
1217    1.78868950e-03   8.37333153e-01   8.37333153e-01   0.00000000e+00   
1218    1.78997504e-03   4.90951991e-01   4.90951991e-01   0.00000000e+00   
1219    1.79099122e-03   2.00687105e-01   2.00687105e-01   0.00000000e+00   
1220    1.79154054e-03   3.79355274e-02   3.79355274e-02   0.00000000e+00   
1221    1.79180138e-03   -4.07468398e-02  -4.07468398e-02  0.00000000e+00   
1222    1.79206222e-03   -1.20317185e-01  -1.20317185e-01  0.00000000e+00   
1223    1.79232306e-03   -2.00765171e-01  -2.00765171e-01  0.00000000e+00   
1224    1.79258390e-03   -2.82080272e-01  -2.82080272e-01  0.00000000e+00   
1225    1.79310559e-03   -4.47268776e-01  -4.47268776e-01  0.00000000e+00   
1226    1.79362727e-03   -6.15794761e-01  -6.15794761e-01  0.00000000e+00   
1227    1.79414896e-03   -7.87567370e-01  -7.87567370e-01  0.00000000e+00   
1228    1.79467064e-03   -9.62492883e-01  -9.62492883e-01  0.00000000e+00   
1229    1.79571401e-03   -1.32141379e+00  -1.32141379e+00  0.00000000e+00   
1230    1.79675738e-03   -1.69175279e+00  -1.69175279e+00  0.00000000e+00   
1231    1.79780074e-03   -2.07266346e+00  -2.07266346e+00  0.00000000e+00   
1232    1.79884411e-03   -2.46325981e+00  -2.46325981e+00  0.00000000e+00   
1233    1.79988748e-03   -2.86261867e+00  -2.86261867e+00  0.00000000e+00   
1234    1.80093085e-03   -3.26978206e+00  -3.26978206e+00  0.00000000e+00   
1235    1.80301758e-03   -4.10353203e+00  -4.10353203e+00  0.00000000e+00   
1236    1.80510432e-03   -4.95624922e+00  -4.95624922e+00  0.00000000e+00   
1237    1.80719106e-03   -5.81928843e+00  -5.81928843e+00  0.00000000e+00   
1238    1.80927779e-03   -6.68371284e+00  -6.68371284e+00  0.00000000e+00   
1239    1.81136453e-03   -7.54039065e+00  -7.54039065e+00  0.00000000e+00   
1240    1.81345127e-03   -8.38009452e+00  -8.38009452e+00  0.00000000e+00   
1241    1.81553800e-03   -9.19360244e+00  -9.19360244e+00  0.00000000e+00   
1242    1.81762474e-03   -9.97179906e+00  -9.97179906e+00  0.00000000e+00   
1243    1.81971147e-03   -1.07057764e+01  -1.07057764e+01  0.00000000e+00   
1244    1.82179821e-03   -1.13869327e+01  -1.13869327e+01  0.00000000e+00   
1245    1.82388495e-03   -1.20070685e+01  -1.20070685e+01  0.00000000e+00   
1246    1.82597168e-03   -1.25584786e+01  -1.25584786e+01  0.00000000e+00   
1247    1.82805842e-03   -1.30340394e+01  -1.30340394e+01  0.00000000e+00   
1248    1.83014515e-03   -1.34272899e+01  -1.34272899e+01  0.00000000e+00   
1249    1.83223189e-03   -1.37325064e+01  -1.37325064e+01  0.00000000e+00   
1250    1.83431863e-03   -1.39447688e+01  -1.39447688e+01  0.00000000e+00   
1251    1.83640536e-03   -1.40600196e+01  -1.40600196e+01  0.00000000e+00   
1252    1.83849210e-03   -1.40751126e+01  -1.40751126e+01  0.00000000e+00   
1253    1.84057884e-03   -1.39878532e+01  -1.39878532e+01  0.00000000e+00   
1254    1.84266557e-03   -1.37970278e+01  -1.37970278e+01  0.00000000e+00   
1255    1.84475231e-03   -1.35024232e+01  -1.35024232e+01  0.00000000e+00   
1256    1.84683904e-03   -1.31048353e+01  -1.31048353e+01  0.00000000e+00   
1257    1.84892578e-03   -1.26060668e+01  -1.26060668e+01  0.00000000e+00   
1258    1.85101252e-03   -1.20089152e+01  -1.20089152e+01  0.00000000e+00   
1259    1.85309925e-03   -1.13171484e+01  -1.13171484e+01  0.00000000e+00   
1260    1.85518599e-03   -1.05354719e+01  -1.05354719e+01  0.00000000e+00   
1261    1.85727272e-03   -9.66948441e+00  -9.66948441e+00  0.00000000e+00   
1262    1.85935946e-03   -8.72562484e+00  -8.72562484e+00  0.00000000e+00   
1263    1.86144620e-03   -7.71110997e+00  -7.71110997e+00  0.00000000e+00   
1264    1.86353293e-03   -6.63386374e+00  -6.63386374e+00  0.00000000e+00   
1265    1.86561967e-03   -5.50243906e+00  -5.50243906e+00  0.00000000e+00   
1266    1.86770641e-03   -4.32593283e+00  -4.32593283e+00  0.00000000e+00   
1267    1.86979314e-03   -3.11389514e+00  -3.11389514e+00  0.00000000e+00   
1268    1.87187988e-03   -1.87623359e+00  -1.87623359e+00  0.00000000e+00   
1269    1.87396661e-03   -6.23113779e-01  -6.23113779e-01  0.00000000e+00   
1270    1.87605335e-03   6.35142990e-01   6.35142990e-01   -1.11022302e-16  
1271    1.87814009e-03   1.88816365e+00   1.88816365e+00   0.00000000e+00   
1272    1.88022682e-03   3.12562789e+00   3.12562789e+00   0.00000000e+00   
1273    1.88231356e-03   4.33737210e+00   4.33737210e+00   0.00000000e+00   
1274    1.88440029e-03   5.51349164e+00   5.51349164e+00   0.00000000e+00   
1275    1.88648703e-03   6.64444031e+00   6.64444031e+00   0.00000000e+00   
1276    1.88857377e-03   7.72112599e+00   7.72112599e+00   0.00000000e+00   
1277    1.89066050e-03   8.73500139e+00   8.73500139e+00   0.00000000e+00   
1278    1.89274724e-03   9.67814897e+00   9.67814897e+00   0.00000000e+00   
1279    1.89483398e-03   1.05433591e+01   1.05433591e+01   0.00000000e+00   
1280    1.89692071e-03   1.13242006e+01   1.13242006e+01   0.00000000e+00   
1281    1.89900745e-03   1.20150830e+01   1.20150830e+01   0.00000000e+00   
1282    1.90109418e-03   1.26113098e+01   1.26113098e+01   0.00000000e+00   
1283    1.90318092e-03   1.31091219e+01   1.31091219e+01   0.00000000e+00   
1284    1.90526766e-03   1.35057316e+01   1.35057316e+01   0.00000000e+00   
1285    1.90735439e-03   1.37993455e+01   1.37993455e+01   0.00000000e+00   
1286    1.90944113e-03   1.39891775e+01   1.39891775e+01   0.00000000e+00   
1287    1.91152786e-03   1.40754504e+01   1.40754504e+01   0.00000000e+00   
1288    1.91361460e-03   1.40593872e+01   1.40593872e+01   0.00000000e+00   
1289    1.91570134e-03   1.39431920e+01   1.39431920e+01   0.00000000e+00   
1290    1.91778807e-03   1.37300196e+01   1.37300196e+01   0.00000000e+00   
1291    1.91987481e-03   1.34239364e+01   1.34239364e+01   0.00000000e+00   
1292    1.92196154e-03   1.30298700e+01   1.30298700e+01   0.00000000e+00   
1293    1.92404828e-03   1.25535519e+01   1.25535519e+01   0.00000000e+00   
1294    1.92613502e-03   1.20014495e+01   1.20014495e+01   0.00000000e+00   
1295    1.92822175e-03   1.13806926e+01   1.13806926e+01   0.00000000e+00   
1296    1.93030849e-03   1.06989914e+01   1.06989914e+01   0.00000000e+00   
1297    1.93239523e-03   9.96454972e+00   9.96454972e+00   0.00000000e+00   
1298    1.93448196e-03   9.18597267e+00   9.18597267e+00   0.00000000e+00   
1299    1.93656870e-03   8.37217070e+00   8.37217070e+00   0.00000000e+00   
1300    1.93865543e-03   7.53226066e+00   7.53226066e+00   0.00000000e+00   
1301    1.94074217e-03   6.67546509e+00   6.67546509e+00   0.00000000e+00   
1302    1.94282891e-03   5.81101091e+00   5.81101091e+00   0.00000000e+00   
1303    1.94491564e-03   4.94802850e+00   4.94802850e+00   0.00000000e+00   
1304    1.94700238e-03   4.09545235e+00   4.09545235e+00   0.00000000e+00   
1305    1.94908911e-03   3.26192441e+00   3.26192441e+00   0.00000000e+00   
1306    1.95117585e-03   2.45570107e+00   2.45570107e+00   0.00000000e+00   
1307    1.95326259e-03   1.68456491e+00   1.68456491e+00   0.00000000e+00   
1308    1.95534932e-03   9.55742110e-01   9.55742110e-01   0.00000000e+00   
1309    1.95702417e-03   4.05867649e-01   4.05867649e-01   0.00000000e+00   
1310    1.95781820e-03   1.57090741e-01   1.57090741e-01   0.00000000e+00   
1311    1.95832406e-03   2.79731026e-03   2.79731026e-03   -8.67361738e-19  
1312    1.95839779e-03   -1.94113226e-02  -1.94113226e-02  0.00000000e+00   
1313    1.95847151e-03   -4.15483937e-02  -4.15483937e-02  0.00000000e+00   
1314    1.95861897e-03   -8.56069423e-02  -8.56069423e-02  0.00000000e+00   
1315    1.95876642e-03   -1.29376532e-01  -1.29376532e-01  0.00000000e+00   
1316    1.95906132e-03   -2.16041716e-01  -2.16041716e-01  0.00000000e+00   
1317    1.95935623e-03   -3.01529911e-01  -3.01529911e-01  0.00000000e+00   
1318    1.95965114e-03   -3.85827405e-01  -3.85827405e-01  0.00000000e+00   
1319    1.96024095e-03   -5.50797049e-01  -5.50797049e-01  0.00000000e+00   
1320    1.96083076e-03   -7.10847453e-01  -7.10847453e-01  0.00000000e+00   
1321    1.96142057e-03   -8.65880719e-01  -8.65880719e-01  0.00000000e+00   
1322    1.96201038e-03   -1.01580433e+00  -1.01580433e+00  0.00000000e+00   
1323    1.96260019e-03   -1.16053119e+00  -1.16053119e+00  0.00000000e+00   
1324    1.96319000e-03   -1.29997976e+00  -1.29997976e+00  0.00000000e+00   
1325    1.96377981e-03   -1.43407405e+00  -1.43407405e+00  0.00000000e+00   
1326    1.96495944e-03   -1.68592400e+00  -1.68592400e+00  0.00000000e+00   
1327    1.96613906e-03   -1.91558666e+00  -1.91558666e+00  0.00000000e+00   
1328    1.96731868e-03   -2.12265992e+00  -2.12265992e+00  0.00000000e+00   
1329    1.96849831e-03   -2.30683498e+00  -2.30683498e+00  0.00000000e+00   
1330    1.96967793e-03   -2.46789712e+00  -2.46789712e+00  0.00000000e+00   
1331    1.97085755e-03   -2.60572602e+00  -2.60572602e+00  0.00000000e+00   
1332    1.97203717e-03   -2.72029583e+00  -2.72029583e+00  0.00000000e+00   
1333    1.97321680e-03   -2.81167484e+00  -2.81167484e+00  0.00000000e+00   
1334    1.97439642e-03   -2.88002483e+00  -2.88002483e+00  0.00000000e+00   
1335    1.97557604e-03   -2.92560008e+00  -2.92560008e+00  0.00000000e+00   
1336    1.97675566e-03   -2.94874602e+00  -2.94874602e+00  0.00000000e+00   
1337    1.97793529e-03   -2.94989762e+00  -2.94989762e+00  0.00000000e+00   
1338    1.97911491e-03   -2.92957735e+00  -2.92957735e+00  0.00000000e+00   
1339    1.98029453e-03   -2.88839291e+00  -2.88839291e+00  0.00000000e+00   
1340    1.98147416e-03   -2.82703465e+00  -2.82703465e+00  0.00000000e+00   
1341    1.98265378e-03   -2.74627260e+00  -2.74627260e+00  0.00000000e+00   
1342    1.98383340e-03   -2.64695333e+00  -2.64695333e+00  0.00000000e+00   
1343    1.98501302e-03   -2.52999644e+00  -2.52999644e+00  0.00000000e+00   
1344    1.98619265e-03   -2.39639089e+00  -2.39639089e+00  0.00000000e+00   
1345    1.98737227e-03   -2.24719092e+00  -2.24719092e+00  0.00000000e+00   
1346    1.98855189e-03   -2.08351192e+00  -2.08351192e+00  0.00000000e+00   
