Index         TIME            {V(VOUT)+1}         {V(IN)+1}          {V(1)+1}
1408    1.9564072808e-05   9.8345319036e-01   1.9502890523e+00   1.9271923979e+00   
1409    1.9564092846e-05   9.7959545834e-01   1.9307258767e+00   1.9071539968e+00   
1410    1.9564112884e-05   9.7633194600e-01   1.9112154275e+00   1.8871155957e+00   
1411    1.9564129702e-05   9.7434494244e-01   1.8947266831e+00   1.8702979843e+00   
1412    1.9564146520e-05   9.7379730121e-01   1.8779153376e+00   1.8534803729e+00   
1413    1.9564159938e-05   9.7472395321e-01   1.8644070246e+00   1.8400621500e+00   
1414    1.9564173356e-05   9.7743501823e-01   1.8508828237e+00   1.8266439271e+00   
1415    1.9564185239e-05   9.8171426093e-01   1.8389648601e+00   1.8147611204e+00   
1416    1.9564197122e-05   9.8918628133e-01   1.8273027960e+00   1.8028783137e+00   
1417    1.9564201876e-05   9.9338933451e-01   1.8226785547e+00   1.7981238130e+00   
1418    1.9564206631e-05   9.9968374430e-01   1.8178424899e+00   1.7933693124e+00   
1419    1.9564210555e-05   1.0076382724e+00   1.8133864555e+00   1.7894452828e+00   
1420    1.9564213237e-05   1.0137089785e+00   1.8105325095e+00   1.7867634997e+00   
1421    1.9564215918e-05   1.0201875138e+00   1.8079931498e+00   1.7840817167e+00   
1422    1.9564218600e-05   1.0270114985e+00   1.8057158706e+00   1.7813999336e+00   
1423    1.9564221282e-05   1.0341273334e+00   1.8036354993e+00   1.7787181505e+00   
1424    1.9564223964e-05   1.0414875857e+00   1.8016885523e+00   1.7760363675e+00   
1425    1.9564226645e-05   1.0490506087e+00   1.7998195890e+00   1.7733545844e+00   
1426    1.9564229327e-05   1.0567802486e+00   1.7979835350e+00   1.7706728014e+00   
1427    1.9564232009e-05   1.0646454676e+00   1.7961458066e+00   1.7679910183e+00   
1428    1.9564234691e-05   1.0726198854e+00   1.7942813213e+00   1.7653092352e+00   
1429    1.9564237373e-05   1.0806812753e+00   1.7923730322e+00   1.7626274522e+00   
1430    1.9564240054e-05   1.0888110494e+00   1.7904103566e+00   1.7599456691e+00   
1431    1.9564242736e-05   1.0969937620e+00   1.7883876948e+00   1.7572638861e+00   
1432    1.9564245418e-05   1.1052166467e+00   1.7863031360e+00   1.7545821030e+00   
1433    1.9564248100e-05   1.1134692003e+00   1.7841573817e+00   1.7519003199e+00   
1434    1.9564250781e-05   1.1217428138e+00   1.7819528870e+00   1.7492185369e+00   
1435    1.9564256145e-05   1.1383251295e+00   1.7773390897e+00   1.7438549707e+00   
1436    1.9564261509e-05   1.1549119811e+00   1.7725566179e+00   1.7384914046e+00   
1437    1.9564266872e-05   1.1714813524e+00   1.7676357933e+00   1.7331278385e+00   
1438    1.9564272236e-05   1.1880181377e+00   1.7626023229e+00   1.7277642724e+00   
1439    1.9564282963e-05   1.2208934065e+00   1.7522277457e+00   1.7170371401e+00   
1440    1.9564293690e-05   1.2535422626e+00   1.7416433980e+00   1.7063100079e+00   
1441    1.9564304417e-05   1.2859459140e+00   1.7309135139e+00   1.6955828756e+00   
1442    1.9564325871e-05   1.3496933577e+00   1.7091374958e+00   1.6741286111e+00   
1443    1.9564347326e-05   1.4123618295e+00   1.6873602742e+00   1.6526743466e+00   
1444    1.9564368780e-05   1.4739281018e+00   1.6654230289e+00   1.6312200821e+00   
1445    1.9564390234e-05   1.5343745348e+00   1.6430788056e+00   1.6097658176e+00   
1446    1.9564411688e-05   1.5936875540e+00   1.6202611752e+00   1.5883115531e+00   
1447    1.9564433143e-05   1.6518581400e+00   1.5969941491e+00   1.5668572886e+00   
1448    1.9564454597e-05   1.7088816944e+00   1.5733419762e+00   1.5454030241e+00   
1449    1.9564476051e-05   1.7647574756e+00   1.5494682113e+00   1.5239487597e+00   
1450    1.9564497506e-05   1.8194877432e+00   1.5256989446e+00   1.5024944952e+00   
1451    1.9564518960e-05   1.8730785449e+00   1.5023168255e+00   1.4810402307e+00   
1452    1.9564561868e-05   1.9758014262e+00   1.4560916912e+00   1.4381317017e+00   
1453    1.9564604777e-05   2.0742021705e+00   1.4105314640e+00   1.3952231727e+00   
1454    1.9564647685e-05   2.1684091306e+00   1.3656254416e+00   1.3523146437e+00   
1455    1.9564690594e-05   2.2585548499e+00   1.3212412089e+00   1.3094061147e+00   
1456    1.9564733502e-05   2.3447730912e+00   1.2772587078e+00   1.2664975857e+00   
1457    1.9564776411e-05   2.4271972305e+00   1.2335792779e+00   1.2235890567e+00   
1458    1.9564862228e-05   2.5779287375e+00   1.1469133760e+00   1.1377719987e+00   
1459    1.9564948045e-05   2.7155229415e+00   1.0606696011e+00   1.0519549407e+00   
1460    1.9565000000e-05   2.7941866513e+00   1.0085780555e+00   1.0000000000e+00   
1461    1.9565085817e-05   2.9122722194e+00   1.0011766831e+00   1.0000000000e+00   
1462    1.9565151844e-05   2.9964260815e+00   1.0004015252e+00   1.0000000000e+00   
1463    1.9565205444e-05   3.0604883702e+00   1.0002280857e+00   1.0000000000e+00   
1464    1.9565312644e-05   3.1731308476e+00   1.0001071979e+00   1.0000000000e+00   
1465    1.9565419843e-05   3.2716784881e+00   1.0000517679e+00   1.0000000000e+00   
1466    1.9565527043e-05   3.3575142180e+00   1.0000251152e+00   1.0000000000e+00   
1467    1.9565634243e-05   3.4319896408e+00   1.0000122126e+00   1.0000000000e+00   
1468    1.9565741442e-05   3.4963927127e+00   1.0000059595e+00   1.0000000000e+00   
1469    1.9565848642e-05   3.5519256352e+00   1.0000029269e+00   1.0000000000e+00   
1470    1.9566063041e-05   3.6356115208e+00   1.0000009789e+00   1.0000000000e+00   
1471    1.9566277440e-05   3.6982862205e+00   1.0000003478e+00   1.0000000000e+00   
1472    1.9566491840e-05   3.7450148047e+00   1.0000001384e+00   1.0000000000e+00   
1473    1.9566706239e-05   3.7797396547e+00   1.0000000654e+00   1.0000000000e+00   
1474    1.9566920638e-05   3.8054819419e+00   1.0000000373e+00   1.0000000000e+00   
1475    1.9567349437e-05   3.8356988063e+00   1.0000000191e+00   1.0000000000e+00   
1476    1.9567778235e-05   3.8533800337e+00   1.0000000109e+00   1.0000000000e+00   
1477    1.9568207034e-05   3.8637083125e+00   1.0000000064e+00   1.0000000000e+00   
1478    1.9569064631e-05   3.8722167377e+00   1.0000000027e+00   1.0000000000e+00   
1479    1.9569922228e-05   3.8757176970e+00   1.0000000011e+00   1.0000000000e+00   
1480    1.9571637422e-05   3.8775303467e+00   1.0000000003e+00   1.0000000000e+00   
1481    1.9575067810e-05   3.8780692189e+00   1.0000000000e+00   1.0000000000e+00   
1482    1.9581928586e-05   3.8781557420e+00   1.0000000000e+00   1.0000000000e+00   
1483    1.9595650139e-05   3.8781629826e+00   1.0000000000e+00   1.0000000000e+00   
1484    1.9623093244e-05   3.8781632878e+00   1.0000000000e+00   1.0000000000e+00   
1485    1.9677979455e-05   3.8781632943e+00   1.0000000000e+00   1.0000000000e+00   
1486    1.9787751875e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1487    2.0007296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1488    2.0308296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1489    2.0609296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1490    2.0910296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1491    2.1065000000e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1492    2.1065025000e-05   3.8781652490e+00   1.0190753183e+00   1.0250000000e+00   
1493    2.1065048887e-05   3.8781635996e+00   1.0415389274e+00   1.0488871951e+00   
1494    2.1065069543e-05   3.8781611315e+00   1.0618325714e+00   1.0695432567e+00   
1495    2.1065110855e-05   3.8781568351e+00   1.1029829944e+00   1.1108553799e+00   
1496    2.1065193480e-05   3.8781526768e+00   1.1855465998e+00   1.1934796264e+00   
1497    2.1065358728e-05   3.8781514855e+00   1.3508204906e+00   1.3587281194e+00   
1498    2.1065689225e-05   3.8782167657e+00   1.6794072263e+00   1.6892251053e+00   
1499    2.1065804710e-05   3.8782945154e+00   1.7905455682e+00   1.8047104766e+00   
1500    2.1065920196e-05   3.8784580119e+00   1.9031368176e+00   1.9201958479e+00   
1501    2.1066014349e-05   3.8786404663e+00   1.9951161009e+00   2.0143493945e+00   
1502    2.1066108503e-05   3.8788001901e+00   2.0871462334e+00   2.1085029411e+00   
1503    2.1066183377e-05   3.8788321488e+00   2.1602700327e+00   2.1833771434e+00   
1504    2.1066245748e-05   3.8787248096e+00   2.2211649046e+00   2.2457475113e+00   
1505    2.1066296146e-05   3.8785031044e+00   2.2695579514e+00   2.2961462875e+00   
1506    2.1066337606e-05   3.8781900630e+00   2.3086708788e+00   2.3376062833e+00   
1507    2.1066372044e-05   3.8778090777e+00   2.3410151456e+00   2.3720442978e+00   
1508    2.1066400828e-05   3.8773820676e+00   2.3680896199e+00   2.4008281544e+00   
1509    2.1066424484e-05   3.8769474801e+00   2.3904368202e+00   2.4244840602e+00   
1510    2.1066443367e-05   3.8765552805e+00   2.4083932057e+00   2.4433668691e+00   
1511    2.1066458120e-05   3.8762469910e+00   2.4225416984e+00   2.4581196953e+00   
1512    2.1066469582e-05   3.8760477057e+00   2.4336305454e+00   2.4695823992e+00   
1513    2.1066478508e-05   3.8759754996e+00   2.4423019612e+00   2.4785076277e+00   
1514    2.1066485440e-05   3.8760431554e+00   2.4490004850e+00   2.4854396844e+00   
1515    2.1066490852e-05   3.8762237127e+00   2.4542137055e+00   2.4908519581e+00   
1516    2.1066495425e-05   3.8764707213e+00   2.4586894976e+00   2.4954245388e+00   
1517    2.1066499997e-05   3.8767842168e+00   2.4632804477e+00   2.4999971194e+00   
1518    2.1066504570e-05   3.8771275541e+00   2.4679758287e+00   2.5045697001e+00   
1519    2.1066509142e-05   3.8774583662e+00   2.4727513403e+00   2.5091422807e+00   
1520    2.1066513715e-05   3.8777261465e+00   2.4775753156e+00   2.5137148613e+00   
1521    2.1066518287e-05   3.8779013538e+00   2.4823559731e+00   2.5182874420e+00   
1522    2.1066527433e-05   3.8768378178e+00   2.4912793780e+00   2.5274326032e+00   
1523    2.1066536578e-05   3.8714173106e+00   2.5002526352e+00   2.5365777645e+00   
1524    2.1066545723e-05   3.8592944369e+00   2.5104108079e+00   2.5457229258e+00   
1525    2.1066552221e-05   3.8465806138e+00   2.5180372924e+00   2.5522214396e+00   
1526    2.1066558720e-05   3.8292690314e+00   2.5261603313e+00   2.5587199533e+00   
1527    2.1066565218e-05   3.8069622309e+00   2.5346255478e+00   2.5652184671e+00   
1528    2.1066571717e-05   3.7793535262e+00   2.5432543266e+00   2.5717169809e+00   
1529    2.1066578215e-05   3.7462193276e+00   2.5518876691e+00   2.5782154947e+00   
1530    2.1066584714e-05   3.7074074771e+00   2.5604092514e+00   2.5847140085e+00   
1531    2.1066591213e-05   3.6628245297e+00   2.5687476371e+00   2.5912125223e+00   
1532    2.1066597711e-05   3.6124254814e+00   2.5768683304e+00   2.5977110360e+00   
1533    2.1066604210e-05   3.5562065340e+00   2.5847631401e+00   2.6042095498e+00   
1534    2.1066610708e-05   3.4942005802e+00   2.5924405495e+00   2.6107080636e+00   
1535    2.1066617207e-05   3.4264748446e+00   2.5999185751e+00   2.6172065774e+00   
1536    2.1066630204e-05   3.2691079391e+00   2.6142608321e+00   2.6302036050e+00   
1537    2.1066643201e-05   3.0911869398e+00   2.6281620918e+00   2.6432006325e+00   
1538    2.1066656198e-05   2.8946061504e+00   2.6417632437e+00   2.6561976601e+00   
1539    2.1066669195e-05   2.6822167003e+00   2.6551742554e+00   2.6691946877e+00   
1540    2.1066682192e-05   2.4597582754e+00   2.6684710852e+00   2.6821917152e+00   
1541    2.1066695189e-05   2.2405397240e+00   2.6816646396e+00   2.6951887428e+00   
1542    2.1066708186e-05   2.0375874326e+00   2.6947369876e+00   2.7081857704e+00   
1543    2.1066721183e-05   1.8566193548e+00   2.7078119949e+00   2.7211827979e+00   
1544    2.1066732661e-05   1.7156083649e+00   2.7194017486e+00   2.7326613634e+00   
1545    2.1066744140e-05   1.5933977926e+00   2.7310118937e+00   2.7441399288e+00   
1546    2.1066753652e-05   1.5046941158e+00   2.7406294568e+00   2.7536515422e+00   
1547    2.1066763163e-05   1.4277047754e+00   2.7502317842e+00   2.7631631555e+00   
1548    2.1066772675e-05   1.3614129975e+00   2.7598141109e+00   2.7726747689e+00   
1549    2.1066782186e-05   1.3047128121e+00   2.7693767599e+00   2.7821863823e+00   
1550    2.1066791698e-05   1.2564852722e+00   2.7789226373e+00   2.7916979957e+00   
1551    2.1066801210e-05   1.2156516685e+00   2.7884556433e+00   2.8012096091e+00   
1552    2.1066810721e-05   1.1812073331e+00   2.7979797333e+00   2.8107212224e+00   
1553    2.1066820233e-05   1.1522403042e+00   2.8074984202e+00   2.8202328358e+00   
1554    2.1066829744e-05   1.1279389385e+00   2.8170145688e+00   2.8297444492e+00   
1555    2.1066839256e-05   1.1075917790e+00   2.8265304297e+00   2.8392560626e+00   
1556    2.1066848768e-05   1.0905815122e+00   2.8360481521e+00   2.8487676760e+00   
1557    2.1066858279e-05   1.0763726419e+00   2.8455716329e+00   2.8582792893e+00   
1558    2.1066867791e-05   1.0644983828e+00   2.8551059977e+00   2.8677909027e+00   
1559    2.1066877303e-05   1.0545710451e+00   2.8646420314e+00   2.8773025161e+00   
1560    2.1066886814e-05   1.0462766821e+00   2.8741671543e+00   2.8868141295e+00   
1561    2.1066896326e-05   1.0393458451e+00   2.8836857966e+00   2.8963257429e+00   
1562    2.1066905837e-05   1.0335486078e+00   2.8932048740e+00   2.9058373562e+00   
1563    2.1066915349e-05   1.0286923501e+00   2.9027274829e+00   2.9153489696e+00   
1564    2.1066924861e-05   1.0246169152e+00   2.9122540975e+00   2.9248605830e+00   
1565    2.1066943884e-05   1.0186832872e+00   2.9313158840e+00   2.9438838098e+00   
1566    2.1066962907e-05   1.0143292182e+00   2.9503827933e+00   2.9629070365e+00   
1567    2.1066981930e-05   1.0111055033e+00   2.9694510899e+00   2.9819302633e+00   
1568    2.1067000953e-05   1.0086951644e+00   2.9885183035e+00   3.0009534900e+00   
1569    2.1067019977e-05   1.0068741355e+00   3.0075830389e+00   3.0199767168e+00   
1570    2.1067058023e-05   1.0046002749e+00   3.0456961710e+00   3.0580231703e+00   
1571    2.1067096070e-05   1.0031404973e+00   3.0837996883e+00   3.0960696238e+00   
1572    2.1067134116e-05   1.0021790681e+00   3.1218941508e+00   3.1341160774e+00   
1573    2.1067210209e-05   1.0011893176e+00   3.1980498232e+00   3.2102089844e+00   
1574    2.1067286302e-05   1.0006613059e+00   3.2741933560e+00   3.2863018914e+00   
1575    2.1067362395e-05   1.0003724035e+00   3.3503261512e+00   3.3623947985e+00   
1576    2.1067514581e-05   1.0001482195e+00   3.5025589570e+00   3.5145806126e+00   
1577    2.1067666766e-05   1.0000599725e+00   3.6547870707e+00   3.6667664266e+00   
1578    2.1067818952e-05   1.0000248074e+00   3.8070068308e+00   3.8189522407e+00   
1579    2.1067971138e-05   1.0000106513e+00   3.9592204132e+00   3.9711380548e+00   
1580    2.1068123324e-05   1.0000048893e+00   4.1114298218e+00   4.1233238689e+00   
1581    2.1068427695e-05   1.0000017474e+00   4.4158323287e+00   4.4276954970e+00   
1582    2.1068732067e-05   1.0000010054e+00   4.7202392871e+00   4.7320671252e+00   
1583    2.1069036439e-05   1.0000008188e+00   5.0246458654e+00   5.0364387534e+00   
1584    2.1069340810e-05   1.0000008348e+00   5.3290582502e+00   5.3408103815e+00   
1585    2.1069645182e-05   1.0000008233e+00   5.6340699500e+00   5.6451820097e+00   
1586    2.1069949554e-05   1.0000003767e+00   5.9386955676e+00   5.9495536378e+00   
1587    2.1070000000e-05   1.0000003036e+00   5.9891137816e+00   6.0000000000e+00   
1588    2.1070304372e-05   9.9999966037e-01   5.9995928226e+00   6.0000000000e+00   
1589    2.1070913115e-05   1.0000001822e+00   5.9999918756e+00   6.0000000000e+00   
1590    2.1071369334e-05   1.0000000624e+00   5.9999997788e+00   6.0000000000e+00   
1591    2.1072281771e-05   1.0000000094e+00   5.9999999968e+00   6.0000000000e+00   
1592    2.1074106646e-05   1.0000000023e+00   6.0000000000e+00   6.0000000000e+00   
1593    2.1077756395e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1594    2.1085055895e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1595    2.1099654893e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1596    2.1128852890e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1597    2.1187248884e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1598    2.1304040871e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1599    2.1537624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1600    2.1838624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1601    2.2139624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1602    2.2440624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1603    2.2570000000e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1604    2.2570025000e-05   9.9999568338e-01   5.9824353064e+00   5.9750000000e+00   
1605    2.2570075000e-05   9.9999743133e-01   5.9352137251e+00   5.9250000000e+00   
1606    2.2570125000e-05   9.9999969153e-01   5.8857441076e+00   5.8750000000e+00   
1607    2.2570225000e-05   1.0000007915e+00   5.7858446486e+00   5.7750000000e+00   
1608    2.2570425000e-05   1.0000005159e+00   5.5858263717e+00   5.5750000000e+00   
1609    2.2570825000e-05   1.0000002980e+00   5.1863338778e+00   5.1750000000e+00   
1610    2.2571225000e-05   1.0000007155e+00   4.7867602169e+00   4.7750000000e+00   
1611    2.2571549026e-05   1.0000008263e+00   4.4627874673e+00   4.4509740851e+00   
1612    2.2571873052e-05   1.0000007725e+00   4.1387988068e+00   4.1269481702e+00   
1613    2.2572197078e-05   1.0000008157e+00   3.8148139709e+00   3.8029222553e+00   
1614    2.2572521104e-05   1.0000010144e+00   3.4908413124e+00   3.4788963404e+00   
1615    2.2572845130e-05   1.0000014962e+00   3.1668955802e+00   3.1548704255e+00   
1616    2.2573104602e-05   1.0000026819e+00   2.9075433561e+00   2.8953980486e+00   
1617    2.2573309273e-05   1.0000048501e+00   2.7030426049e+00   2.6907272750e+00   
1618    2.2573464425e-05   1.0000087816e+00   2.5481205375e+00   2.5355751812e+00   
1619    2.2573581367e-05   1.0000155261e+00   2.4314686094e+00   2.4186326746e+00   
1620    2.2573669284e-05   1.0000267924e+00   2.3438877502e+00   2.3307156635e+00   
