Index        TIME             V(1S)            V(1)             V(2S)            V(2)             V(3S)            V(3)             V(4S)            V(4)
546     3.70259348e-08   2.00000000e+00   1.00000000e-03   1.49739871e+00   2.00000000e-03   1.32234675e+00   3.00000000e-03   -2.47538243e+00  4.00000000e-03   
547     3.71454351e-08   2.00000000e+00   1.00000000e-03   1.49935082e+00   2.00000000e-03   1.32180781e+00   3.00000000e-03   -2.49335174e+00  4.00000000e-03   
548     3.72649354e-08   2.00000000e+00   1.00000000e-03   1.49999999e+00   2.00000000e-03   1.32126827e+00   3.00000000e-03   -2.49996330e+00  4.00000000e-03   
549     3.73844358e-08   2.00000000e+00   1.00000000e-03   1.49934581e+00   2.00000000e-03   1.32072816e+00   3.00000000e-03   -2.49517961e+00  4.00000000e-03   
550     3.75039361e-08   2.00000000e+00   1.00000000e-03   1.49738870e+00   2.00000000e-03   1.32018750e+00   3.00000000e-03   -2.47902807e+00  4.00000000e-03   
551     3.76234364e-08   2.00000000e+00   1.00000000e-03   1.49412995e+00   2.00000000e-03   1.31964632e+00   3.00000000e-03   -2.45160088e+00  4.00000000e-03   
552     3.77429367e-08   2.00000000e+00   1.00000000e-03   1.48957166e+00   2.00000000e-03   1.31910464e+00   3.00000000e-03   -2.41305445e+00  4.00000000e-03   
553     3.78624370e-08   2.00000000e+00   1.00000000e-03   1.48371682e+00   2.00000000e-03   1.31856248e+00   3.00000000e-03   -2.36360857e+00  4.00000000e-03   
554     3.79819373e-08   2.00000000e+00   1.00000000e-03   1.47656923e+00   2.00000000e-03   1.31801987e+00   3.00000000e-03   -2.30354511e+00  4.00000000e-03   
555     3.81014376e-08   2.00000000e+00   1.00000000e-03   1.46813357e+00   2.00000000e-03   1.31747683e+00   3.00000000e-03   -2.23320642e+00  4.00000000e-03   
556     3.82209379e-08   2.00000000e+00   1.00000000e-03   1.45841531e+00   2.00000000e-03   1.31693338e+00   3.00000000e-03   -2.15299340e+00  4.00000000e-03   
557     3.83404382e-08   2.00000000e+00   1.00000000e-03   1.44742080e+00   2.00000000e-03   1.31638953e+00   3.00000000e-03   -2.06336318e+00  4.00000000e-03   
558     3.84599385e-08   2.00000000e+00   1.00000000e-03   1.43515721e+00   2.00000000e-03   1.31584533e+00   3.00000000e-03   -1.96482654e+00  4.00000000e-03   
559     3.85794388e-08   2.00000000e+00   1.00000000e-03   1.42163252e+00   2.00000000e-03   1.31530078e+00   3.00000000e-03   -1.85794500e+00  4.00000000e-03   
560     3.86989391e-08   2.00000000e+00   1.00000000e-03   1.40685554e+00   2.00000000e-03   1.31475590e+00   3.00000000e-03   -1.74332759e+00  4.00000000e-03   
561     3.88184395e-08   2.00000000e+00   1.00000000e-03   1.39083591e+00   2.00000000e-03   1.31421073e+00   3.00000000e-03   -1.62162741e+00  4.00000000e-03   
562     3.89379398e-08   2.00000000e+00   1.00000000e-03   1.37358407e+00   2.00000000e-03   1.31366527e+00   3.00000000e-03   -1.49353789e+00  4.00000000e-03   
563     3.90574401e-08   2.00000000e+00   1.00000000e-03   1.35511126e+00   2.00000000e-03   1.31311955e+00   3.00000000e-03   -1.35978884e+00  4.00000000e-03   
564     3.91769404e-08   2.00000000e+00   1.00000000e-03   1.33542952e+00   2.00000000e-03   1.31257359e+00   3.00000000e-03   -1.22114232e+00  4.00000000e-03   
565     3.92964407e-08   2.00000000e+00   1.00000000e-03   1.31455167e+00   2.00000000e-03   1.31202742e+00   3.00000000e-03   -1.07838823e+00  4.00000000e-03   
566     3.94159410e-08   2.00000000e+00   1.00000000e-03   1.29249132e+00   2.00000000e-03   1.31148104e+00   3.00000000e-03   -9.32339877e-01  4.00000000e-03   
567     3.95354413e-08   2.00000000e+00   1.00000000e-03   1.26926284e+00   2.00000000e-03   1.31093448e+00   3.00000000e-03   -7.83829317e-01  4.00000000e-03   
568     3.96549416e-08   2.00000000e+00   1.00000000e-03   1.24488138e+00   2.00000000e-03   1.31038776e+00   3.00000000e-03   -6.33702602e-01  4.00000000e-03   
569     3.97744419e-08   2.00000000e+00   1.00000000e-03   1.21936282e+00   2.00000000e-03   1.30984089e+00   3.00000000e-03   -4.82814974e-01  4.00000000e-03   
570     3.98939422e-08   2.00000000e+00   1.00000000e-03   1.19272379e+00   2.00000000e-03   1.30929391e+00   3.00000000e-03   -3.32025987e-01  4.00000000e-03   
571     4.00158824e-08   2.00000000e+00   1.00000000e-03   1.16440388e+00   2.00000000e-03   1.30873564e+00   3.00000000e-03   -1.79151485e-01  4.00000000e-03   
572     4.00907434e-08   2.00000000e+00   1.00000000e-03   1.14645706e+00   2.00000000e-03   1.30839287e+00   3.00000000e-03   -8.61850859e-02  4.00000000e-03   
573     4.01366780e-08   2.00000000e+00   1.00000000e-03   1.13523618e+00   2.00000000e-03   1.30818253e+00   3.00000000e-03   -2.95862429e-02  4.00000000e-03   
574     4.01622019e-08   2.00000000e+00   1.00000000e-03   1.12893307e+00   2.00000000e-03   1.30806565e+00   3.00000000e-03   1.69527231e-03   4.00000000e-03   
575     4.01695390e-08   2.00000000e+00   1.00000000e-03   1.12711221e+00   2.00000000e-03   1.30803205e+00   3.00000000e-03   1.06636045e-02   4.00000000e-03   
576     4.01768761e-08   2.00000000e+00   1.00000000e-03   1.12528737e+00   2.00000000e-03   1.30799846e+00   3.00000000e-03   1.96209630e-02   4.00000000e-03   
577     4.01915502e-08   2.00000000e+00   1.00000000e-03   1.12162570e+00   2.00000000e-03   1.30793126e+00   3.00000000e-03   3.75019890e-02   4.00000000e-03   
578     4.02062244e-08   2.00000000e+00   1.00000000e-03   1.11794809e+00   2.00000000e-03   1.30786406e+00   3.00000000e-03   5.53368140e-02   4.00000000e-03   
579     4.02208985e-08   2.00000000e+00   1.00000000e-03   1.11425458e+00   2.00000000e-03   1.30779686e+00   3.00000000e-03   7.31239052e-02   4.00000000e-03   
580     4.02502468e-08   2.00000000e+00   1.00000000e-03   1.10682002e+00   2.00000000e-03   1.30766245e+00   3.00000000e-03   1.08548777e-01   4.00000000e-03   
581     4.02795951e-08   2.00000000e+00   1.00000000e-03   1.09932229e+00   2.00000000e-03   1.30752805e+00   3.00000000e-03   1.43764429e-01   4.00000000e-03   
582     4.03089433e-08   2.00000000e+00   1.00000000e-03   1.09176169e+00   2.00000000e-03   1.30739364e+00   3.00000000e-03   1.78758756e-01   4.00000000e-03   
583     4.03382916e-08   2.00000000e+00   1.00000000e-03   1.08413853e+00   2.00000000e-03   1.30725922e+00   3.00000000e-03   2.13519731e-01   4.00000000e-03   
584     4.03676399e-08   2.00000000e+00   1.00000000e-03   1.07645310e+00   2.00000000e-03   1.30712481e+00   3.00000000e-03   2.48035407e-01   4.00000000e-03   
585     4.03969882e-08   2.00000000e+00   1.00000000e-03   1.06870570e+00   2.00000000e-03   1.30699039e+00   3.00000000e-03   2.82293921e-01   4.00000000e-03   
586     4.04263365e-08   2.00000000e+00   1.00000000e-03   1.06089664e+00   2.00000000e-03   1.30685597e+00   3.00000000e-03   3.16283498e-01   4.00000000e-03   
587     4.04850330e-08   2.00000000e+00   1.00000000e-03   1.04509476e+00   2.00000000e-03   1.30658713e+00   3.00000000e-03   3.83409207e-01   4.00000000e-03   
588     4.05437296e-08   2.00000000e+00   1.00000000e-03   1.02904994e+00   2.00000000e-03   1.30631829e+00   3.00000000e-03   4.49320262e-01   4.00000000e-03   
589     4.06024261e-08   2.00000000e+00   1.00000000e-03   1.01276471e+00   2.00000000e-03   1.30604945e+00   3.00000000e-03   5.13926058e-01   4.00000000e-03   
590     4.06611227e-08   2.00000000e+00   1.00000000e-03   9.96241622e-01   2.00000000e-03   1.30578060e+00   3.00000000e-03   5.77137787e-01   4.00000000e-03   
591     4.07198193e-08   2.00000000e+00   1.00000000e-03   9.79483283e-01   2.00000000e-03   1.30551176e+00   3.00000000e-03   6.38868559e-01   4.00000000e-03   
592     4.07785158e-08   2.00000000e+00   1.00000000e-03   9.62492323e-01   2.00000000e-03   1.30524292e+00   3.00000000e-03   6.99033520e-01   4.00000000e-03   
593     4.08372124e-08   2.00000000e+00   1.00000000e-03   9.45271414e-01   2.00000000e-03   1.30497409e+00   3.00000000e-03   7.57549970e-01   4.00000000e-03   
594     4.08959089e-08   2.00000000e+00   1.00000000e-03   9.27823265e-01   2.00000000e-03   1.30470527e+00   3.00000000e-03   8.14337477e-01   4.00000000e-03   
595     4.09546055e-08   2.00000000e+00   1.00000000e-03   9.10150618e-01   2.00000000e-03   1.30443645e+00   3.00000000e-03   8.69317987e-01   4.00000000e-03   
596     4.10133021e-08   2.00000000e+00   1.00000000e-03   8.92256252e-01   2.00000000e-03   1.30416766e+00   3.00000000e-03   9.22415930e-01   4.00000000e-03   
597     4.10719986e-08   2.00000000e+00   1.00000000e-03   8.74142981e-01   2.00000000e-03   1.30389887e+00   3.00000000e-03   9.73558325e-01   4.00000000e-03   
598     4.11306952e-08   2.00000000e+00   1.00000000e-03   8.55813652e-01   2.00000000e-03   1.30363010e+00   3.00000000e-03   1.02267488e+00   4.00000000e-03   
599     4.11893917e-08   2.00000000e+00   1.00000000e-03   8.37271148e-01   2.00000000e-03   1.30336135e+00   3.00000000e-03   1.06969809e+00   4.00000000e-03   
600     4.12480883e-08   2.00000000e+00   1.00000000e-03   8.18518384e-01   2.00000000e-03   1.30309262e+00   3.00000000e-03   1.11456333e+00   4.00000000e-03   
601     4.13067849e-08   2.00000000e+00   1.00000000e-03   7.99558309e-01   2.00000000e-03   1.30282392e+00   3.00000000e-03   1.15720894e+00   4.00000000e-03   
602     4.13654814e-08   2.00000000e+00   1.00000000e-03   7.80393903e-01   2.00000000e-03   1.30255523e+00   3.00000000e-03   1.19757631e+00   4.00000000e-03   
603     4.14241780e-08   2.00000000e+00   1.00000000e-03   7.61028180e-01   2.00000000e-03   1.30228658e+00   3.00000000e-03   1.23560997e+00   4.00000000e-03   
604     4.14828745e-08   2.00000000e+00   1.00000000e-03   7.41464184e-01   2.00000000e-03   1.30201795e+00   3.00000000e-03   1.27125765e+00   4.00000000e-03   
605     4.15415711e-08   2.00000000e+00   1.00000000e-03   7.21704993e-01   2.00000000e-03   1.30174935e+00   3.00000000e-03   1.30447036e+00   4.00000000e-03   
606     4.16002677e-08   2.00000000e+00   1.00000000e-03   7.01753712e-01   2.00000000e-03   1.30148078e+00   3.00000000e-03   1.33520248e+00   4.00000000e-03   
607     4.16589642e-08   2.00000000e+00   1.00000000e-03   6.81613478e-01   2.00000000e-03   1.30121225e+00   3.00000000e-03   1.36341176e+00   4.00000000e-03   
608     4.17176608e-08   2.00000000e+00   1.00000000e-03   6.61287459e-01   2.00000000e-03   1.30094375e+00   3.00000000e-03   1.38905945e+00   4.00000000e-03   
609     4.17763573e-08   2.00000000e+00   1.00000000e-03   6.40778850e-01   2.00000000e-03   1.30067529e+00   3.00000000e-03   1.41211032e+00   4.00000000e-03   
610     4.18350539e-08   2.00000000e+00   1.00000000e-03   6.20090875e-01   2.00000000e-03   1.30040687e+00   3.00000000e-03   1.43253270e+00   4.00000000e-03   
611     4.18937505e-08   2.00000000e+00   1.00000000e-03   5.99226788e-01   2.00000000e-03   1.30013849e+00   3.00000000e-03   1.45029854e+00   4.00000000e-03   
612     4.19524470e-08   2.00000000e+00   1.00000000e-03   5.78189868e-01   2.00000000e-03   1.29987016e+00   3.00000000e-03   1.46538343e+00   4.00000000e-03   
613     4.20111436e-08   2.00000000e+00   1.00000000e-03   5.56983424e-01   2.00000000e-03   1.29960186e+00   3.00000000e-03   1.47776666e+00   4.00000000e-03   
614     4.20698401e-08   2.00000000e+00   1.00000000e-03   5.35610790e-01   2.00000000e-03   1.29933362e+00   3.00000000e-03   1.48743123e+00   4.00000000e-03   
615     4.21285367e-08   2.00000000e+00   1.00000000e-03   5.14075326e-01   2.00000000e-03   1.29906542e+00   3.00000000e-03   1.49436388e+00   4.00000000e-03   
616     4.21872333e-08   2.00000000e+00   1.00000000e-03   4.92380419e-01   2.00000000e-03   1.29879727e+00   3.00000000e-03   1.49855509e+00   4.00000000e-03   
617     4.22459298e-08   2.00000000e+00   1.00000000e-03   4.70529479e-01   2.00000000e-03   1.29852918e+00   3.00000000e-03   1.49999912e+00   4.00000000e-03   
618     4.23046264e-08   2.00000000e+00   1.00000000e-03   4.48525942e-01   2.00000000e-03   1.29826114e+00   3.00000000e-03   1.49869402e+00   4.00000000e-03   
619     4.23633229e-08   2.00000000e+00   1.00000000e-03   4.26373267e-01   2.00000000e-03   1.29799315e+00   3.00000000e-03   1.49464160e+00   4.00000000e-03   
620     4.24220195e-08   2.00000000e+00   1.00000000e-03   4.04074938e-01   2.00000000e-03   1.29772522e+00   3.00000000e-03   1.48784744e+00   4.00000000e-03   
621     4.24807161e-08   2.00000000e+00   1.00000000e-03   3.81634461e-01   2.00000000e-03   1.29745735e+00   3.00000000e-03   1.47832092e+00   4.00000000e-03   
622     4.25394126e-08   2.00000000e+00   1.00000000e-03   3.59055364e-01   2.00000000e-03   1.29718954e+00   3.00000000e-03   1.46607513e+00   4.00000000e-03   
623     4.25981092e-08   2.00000000e+00   1.00000000e-03   3.36341198e-01   2.00000000e-03   1.29692179e+00   3.00000000e-03   1.45112695e+00   4.00000000e-03   
624     4.26568057e-08   2.00000000e+00   1.00000000e-03   3.13495532e-01   2.00000000e-03   1.29665410e+00   3.00000000e-03   1.43349693e+00   4.00000000e-03   
625     4.27155023e-08   2.00000000e+00   1.00000000e-03   2.90521961e-01   2.00000000e-03   1.29638648e+00   3.00000000e-03   1.41320934e+00   4.00000000e-03   
626     4.27741989e-08   2.00000000e+00   1.00000000e-03   2.67424095e-01   2.00000000e-03   1.29611893e+00   3.00000000e-03   1.39029206e+00   4.00000000e-03   
627     4.28328954e-08   2.00000000e+00   1.00000000e-03   2.44205566e-01   2.00000000e-03   1.29585145e+00   3.00000000e-03   1.36477664e+00   4.00000000e-03   
628     4.28915920e-08   2.00000000e+00   1.00000000e-03   2.20870026e-01   2.00000000e-03   1.29558403e+00   3.00000000e-03   1.33669815e+00   4.00000000e-03   
629     4.29502885e-08   2.00000000e+00   1.00000000e-03   1.97421143e-01   2.00000000e-03   1.29531669e+00   3.00000000e-03   1.30609521e+00   4.00000000e-03   
630     4.30089851e-08   2.00000000e+00   1.00000000e-03   1.73862603e-01   2.00000000e-03   1.29504942e+00   3.00000000e-03   1.27300990e+00   4.00000000e-03   
631     4.30676817e-08   2.00000000e+00   1.00000000e-03   1.50198112e-01   2.00000000e-03   1.29478223e+00   3.00000000e-03   1.23748773e+00   4.00000000e-03   
632     4.31263782e-08   2.00000000e+00   1.00000000e-03   1.26431390e-01   2.00000000e-03   1.29451512e+00   3.00000000e-03   1.19957752e+00   4.00000000e-03   
633     4.31850748e-08   2.00000000e+00   1.00000000e-03   1.02566174e-01   2.00000000e-03   1.29424808e+00   3.00000000e-03   1.15933141e+00   4.00000000e-03   
634     4.32437713e-08   2.00000000e+00   1.00000000e-03   7.86062154e-02   2.00000000e-03   1.29398112e+00   3.00000000e-03   1.11680474e+00   4.00000000e-03   
635     4.33024679e-08   2.00000000e+00   1.00000000e-03   5.45552825e-02   2.00000000e-03   1.29371424e+00   3.00000000e-03   1.07205596e+00   4.00000000e-03   
636     4.33611645e-08   2.00000000e+00   1.00000000e-03   3.04171566e-02   2.00000000e-03   1.29344745e+00   3.00000000e-03   1.02514660e+00   4.00000000e-03   
637     4.34198610e-08   2.00000000e+00   1.00000000e-03   6.19563280e-03   2.00000000e-03   1.29318074e+00   3.00000000e-03   9.76141162e-01   4.00000000e-03   
638     4.34548535e-08   2.00000000e+00   1.00000000e-03   -8.28234478e-03  2.00000000e-03   1.29302178e+00   3.00000000e-03   9.45956496e-01   4.00000000e-03   
639     4.34898459e-08   2.00000000e+00   1.00000000e-03   -2.27878000e-02  2.00000000e-03   1.29286286e+00   3.00000000e-03   9.15065510e-01   4.00000000e-03   
640     4.35000000e-08   2.00000000e+00   1.00000000e-03   -2.70020080e-02  2.00000000e-03   1.29281674e+00   3.00000000e-03   9.05971523e-01   4.00000000e-03   
641     4.35200000e-08   1.99550000e+00   1.00000000e-03   -3.53090214e-02  2.00000000e-03   1.29272593e+00   3.00000000e-03   8.87890753e-01   4.00000000e-03   
642     4.35600000e-08   1.98650000e+00   1.00000000e-03   -5.19483448e-02  2.00000000e-03   1.29254432e+00   3.00000000e-03   8.51067719e-01   4.00000000e-03   
643     4.36000000e-08   1.97750000e+00   1.00000000e-03   -6.86203845e-02  2.00000000e-03   1.29236276e+00   3.00000000e-03   8.13382340e-01   4.00000000e-03   
644     4.36400000e-08   1.96850000e+00   1.00000000e-03   -8.53239230e-02  2.00000000e-03   1.29218125e+00   3.00000000e-03   7.74858677e-01   4.00000000e-03   
645     4.36800000e-08   1.95950000e+00   1.00000000e-03   -1.02057741e-01  2.00000000e-03   1.29199977e+00   3.00000000e-03   7.35521324e-01   4.00000000e-03   
646     4.37200000e-08   1.95050000e+00   1.00000000e-03   -1.18820616e-01  2.00000000e-03   1.29181834e+00   3.00000000e-03   6.95395395e-01   4.00000000e-03   
647     4.37600000e-08   1.94150000e+00   1.00000000e-03   -1.35611324e-01  2.00000000e-03   1.29163695e+00   3.00000000e-03   6.54506507e-01   4.00000000e-03   
648     4.38000000e-08   1.93250000e+00   1.00000000e-03   -1.52428639e-01  2.00000000e-03   1.29145560e+00   3.00000000e-03   6.12880764e-01   4.00000000e-03   
649     4.38400000e-08   1.92350000e+00   1.00000000e-03   -1.69271334e-01  2.00000000e-03   1.29127430e+00   3.00000000e-03   5.70544740e-01   4.00000000e-03   
650     4.38800000e-08   1.91450000e+00   1.00000000e-03   -1.86138178e-01  2.00000000e-03   1.29109305e+00   3.00000000e-03   5.27525462e-01   4.00000000e-03   
651     4.39200000e-08   1.90550000e+00   1.00000000e-03   -2.03027940e-01  2.00000000e-03   1.29091184e+00   3.00000000e-03   4.83850393e-01   4.00000000e-03   
652     4.39600000e-08   1.89650000e+00   1.00000000e-03   -2.19939387e-01  2.00000000e-03   1.29073067e+00   3.00000000e-03   4.39547414e-01   4.00000000e-03   
653     4.40000000e-08   1.88750000e+00   1.00000000e-03   -2.36871283e-01  2.00000000e-03   1.29054956e+00   3.00000000e-03   3.94644807e-01   4.00000000e-03   
654     4.40400000e-08   1.87850000e+00   1.00000000e-03   -2.53822393e-01  2.00000000e-03   1.29036849e+00   3.00000000e-03   3.49171237e-01   4.00000000e-03   
655     4.40800000e-08   1.86950000e+00   1.00000000e-03   -2.70791478e-01  2.00000000e-03   1.29018746e+00   3.00000000e-03   3.03155731e-01   4.00000000e-03   
656     4.41200000e-08   1.86050000e+00   1.00000000e-03   -2.87777299e-01  2.00000000e-03   1.29000649e+00   3.00000000e-03   2.56627665e-01   4.00000000e-03   
657     4.41600000e-08   1.85150000e+00   1.00000000e-03   -3.04778617e-01  2.00000000e-03   1.28982556e+00   3.00000000e-03   2.09616738e-01   4.00000000e-03   
658     4.42000000e-08   1.84250000e+00   1.00000000e-03   -3.21794190e-01  2.00000000e-03   1.28964468e+00   3.00000000e-03   1.62152961e-01   4.00000000e-03   
659     4.42400000e-08   1.83350000e+00   1.00000000e-03   -3.38822775e-01  2.00000000e-03   1.28946385e+00   3.00000000e-03   1.14266631e-01   4.00000000e-03   
